type,part,model,optparams,et_max,ep_max,a_max,acc,acc_opt,bal,bal_opt,coh,coh_opt,timestamp,acc-0,acc-opt-0,prec-0,prec-opt-0,rec-0,rec-opt-0,f1-0,f1-opt-0,sup-0,sup-opt-0,acc-1,acc-opt-1,prec-1,prec-opt-1,rec-1,rec-opt-1,f1-1,f1-opt-1,sup-1,sup-opt-1,acc-2,acc-opt-2,prec-2,prec-opt-2,rec-2,rec-opt-2,f1-2,f1-opt-2,sup-2,sup-opt-2,acc-3,acc-opt-3,prec-3,prec-opt-3,rec-3,rec-opt-3,f1-3,f1-opt-3,sup-3,sup-opt-3,acc-4,acc-opt-4,prec-4,prec-opt-4,rec-4,rec-opt-4,f1-4,f1-opt-4,sup-4,sup-opt-4,subject,record
hmm,2,usleep,0,0,0,0,0.6412395709177592,0.4690107270560191,0.5993592771629291,0.41457307610864974,0.5243275925557934,0.29084197864412187,2022-10-05 10:42:28,0.9881516587677726,0.990521327014218,0.714041095890411,0.3755615453728661,0.9881516587677726,0.990521327014218,0.8290258449304175,0.5446254071661237,422,422,0.5918367346938775,0.3656462585034014,0.6247755834829444,0.6869009584664537,0.5918367346938775,0.3656462585034014,0.6078602620087337,0.47724750277469485,588,588,0.42857142857142855,0.3010204081632653,0.45161290322580644,0.4796747967479675,0.42857142857142855,0.3010204081632653,0.4397905759162304,0.36990595611285265,196,196,0.18292682926829268,0.052845528455284556,0.391304347826087,0.6190476190476191,0.18292682926829268,0.052845528455284556,0.24930747922437674,0.09737827715355804,246,246,0.8053097345132744,0.36283185840707965,0.7711864406779662,0.7592592592592593,0.8053097345132744,0.36283185840707965,0.787878787878788,0.4910179640718563,226,226,14,0
hmm,2,usleep,0,0,0,0,0.6308169596690796,0.36763185108583246,0.6383534282454548,0.42009909637816617,0.5284605261091051,0.25487346015040624,2022-10-05 10:42:28,0.9519230769230769,1.0,0.5454545454545454,0.16468725257323832,0.9519230769230769,1.0,0.6935201401050788,0.28280081577158395,208,208,0.5418918918918919,0.11891891891891893,0.8679653679653679,0.8979591836734694,0.5418918918918919,0.11891891891891893,0.6672212978369385,0.2100238663484487,740,740,0.23295454545454544,0.11363636363636365,0.2578616352201258,0.19607843137254902,0.23295454545454544,0.11363636363636363,0.24477611940298508,0.14388489208633096,176,176,0.7925170068027211,0.23809523809523808,0.41831238779174146,0.5147058823529411,0.7925170068027211,0.23809523809523808,0.5475910693301997,0.3255813953488372,294,294,0.6724806201550387,0.6298449612403101,0.8829516539440203,0.9701492537313433,0.6724806201550387,0.6298449612403101,0.7634763476347635,0.763807285546416,516,516,15,0
hmm,3,usleep,0,0,0,0,0.7137896825396826,0.3864087301587302,0.6354543201375694,0.41161278741478513,0.6145192857668343,0.2220654854635149,2022-10-05 10:42:29,0.882051282051282,0.9025641025641026,0.7610619469026548,0.24876325088339224,0.882051282051282,0.9025641025641026,0.8171021377672208,0.39002770083102495,390,390,0.6011235955056179,0.19325842696629214,0.8727569331158238,0.8113207547169812,0.601123595505618,0.19325842696629214,0.7119095143047238,0.31215970961887474,890,890,0.08823529411764706,0.058823529411764705,0.058823529411764705,0.14285714285714285,0.08823529411764706,0.058823529411764705,0.07058823529411765,0.08333333333333333,68,68,0.9009433962264152,0.16981132075471697,0.6211382113821138,0.46153846153846156,0.9009433962264151,0.16981132075471697,0.735322425409047,0.2482758620689655,424,424,0.7049180327868853,0.7336065573770492,0.7350427350427351,0.8731707317073171,0.7049180327868853,0.7336065573770492,0.7196652719665272,0.797327394209354,244,244,2,0
hmm,3,usleep,0,0,0,0,0.6586888657648283,0.3922996878251821,0.6574658943559577,0.3493534285900698,0.5606097778570791,0.22918002930968406,2022-10-05 10:42:29,0.8853503184713376,1.0,0.8348348348348348,0.24378881987577639,0.8853503184713376,1.0,0.8593508500772797,0.39200998751560545,314,314,0.5747863247863247,0.05982905982905983,0.7349726775956285,0.7,0.5747863247863247,0.05982905982905983,0.645083932853717,0.11023622047244094,468,468,0.2722222222222222,0.21111111111111114,0.25257731958762886,0.3584905660377358,0.2722222222222222,0.2111111111111111,0.2620320855614973,0.26573426573426573,180,180,0.9022988505747127,0.0,0.3257261410788382,0.0,0.9022988505747126,0.0,0.47865853658536583,0.0,174,174,0.6526717557251909,0.4758269720101781,0.9378427787934186,0.8990384615384616,0.6526717557251909,0.4758269720101781,0.7696924231057765,0.6222961730449251,786,786,11,0
hmm,3,usleep,0,0,0,0,0.5821713147410359,0.2729083665338645,0.5412056821027755,0.27616228328842013,0.46448669665629994,0.10547022556693808,2022-10-05 10:42:29,0.9235294117647059,0.9529411764705882,0.8373333333333334,0.21891891891891893,0.9235294117647059,0.9529411764705882,0.8783216783216784,0.35604395604395606,340,340,0.47961630695443647,0.145083932853717,0.91324200913242,0.8461538461538461,0.47961630695443647,0.145083932853717,0.6289308176100629,0.24769703172978502,834,834,0.21739130434782608,0.04347826086956522,0.09049773755656108,0.06666666666666667,0.21739130434782608,0.043478260869565216,0.12779552715654952,0.052631578947368425,92,92,0.18404907975460122,0.006134969325153374,0.16759776536312848,0.02127659574468085,0.18404907975460122,0.006134969325153374,0.17543859649122806,0.009523809523809525,326,326,0.9014423076923077,0.23317307692307693,0.6087662337662337,0.4199134199134199,0.9014423076923077,0.23317307692307693,0.7267441860465115,0.2998454404945904,416,416,13,0
hmm,3,usleep,0,0,0,0,0.7124125874125874,0.46853146853146854,0.6570252508699539,0.4201173159234332,0.6184008617958304,0.2941872471047857,2022-10-05 10:42:29,0.9494584837545126,0.9783393501805054,0.8976109215017065,0.318075117370892,0.9494584837545126,0.9783393501805054,0.9228070175438596,0.4800708591674047,554,554,0.6776315789473685,0.2642543859649123,0.8207171314741036,0.9377431906614786,0.6776315789473685,0.2642543859649123,0.7423423423423424,0.41231822070145424,912,912,0.4098360655737705,0.18032786885245902,0.24875621890547264,0.4230769230769231,0.4098360655737705,0.18032786885245902,0.30959752321981426,0.2528735632183908,122,122,0.6339869281045751,0.0,0.4172043010752688,0.0,0.6339869281045751,0.0,0.5032425421530479,0.0,306,306,0.6142131979695431,0.6776649746192893,0.8551236749116607,0.9709090909090909,0.6142131979695431,0.6776649746192893,0.7149187592319054,0.7982062780269058,394,394,19,0
hmm,4,usleep,0,0,0,0,0.6138211382113821,0.391260162601626,0.5591313132845019,0.3735315138924638,0.5055864813761917,0.21683428402871618,2022-10-05 10:42:29,0.8672566371681416,0.9336283185840708,0.9655172413793104,0.31029411764705883,0.8672566371681416,0.9336283185840708,0.9137529137529138,0.46578366445916114,452,452,0.577023498694517,0.1762402088772846,0.8735177865612648,0.7988165680473372,0.577023498694517,0.1762402088772846,0.6949685534591196,0.28877005347593576,766,766,0.1792452830188679,0.009433962264150943,0.11046511627906977,0.021739130434782608,0.1792452830188679,0.009433962264150943,0.1366906474820144,0.013157894736842106,212,212,0.1721311475409836,0.18032786885245902,0.38181818181818183,0.7096774193548387,0.1721311475409836,0.18032786885245902,0.23728813559322035,0.28758169934640526,244,244,1.0,0.5680272108843537,0.4883720930232558,0.5859649122807018,1.0,0.5680272108843537,0.65625,0.5768566493955094,294,294,1,0
hmm,4,usleep,0,0,0,0,0.6829871414441148,0.3971315529179031,0.6313976627707005,0.3538742679936123,0.5769548630694993,0.2298493080317806,2022-10-05 10:42:29,0.7741935483870968,0.9225806451612903,0.963855421686747,0.2223950233281493,0.7741935483870968,0.9225806451612903,0.8586762075134168,0.3583959899749374,310,310,0.3445229681978798,0.08833922261484099,0.7386363636363636,0.684931506849315,0.34452296819787986,0.08833922261484099,0.4698795180722892,0.1564945226917058,566,566,0.5408163265306123,0.07142857142857142,0.14763231197771587,0.11290322580645161,0.5408163265306123,0.07142857142857142,0.23194748358862144,0.08750000000000001,98,98,0.5419847328244275,0.15267175572519084,0.5278810408921933,0.6896551724137931,0.5419847328244275,0.15267175572519084,0.5348399246704332,0.25,262,262,0.955470737913486,0.5343511450381679,0.8524404086265607,0.7734806629834254,0.955470737913486,0.5343511450381679,0.9010197960407919,0.6320541760722348,786,786,6,0
hmm,4,usleep,0,0,0,0,0.7817281728172817,0.39423942394239425,0.7843202972618206,0.34082710412479483,0.7109286858892685,0.1824504737766327,2022-10-05 10:42:29,0.8552188552188552,0.968013468013468,0.8959435626102292,0.3224901850813236,0.8552188552188552,0.968013468013468,0.8751076658053402,0.4838031131678587,594,594,0.7106481481481483,0.1550925925925926,0.8758915834522111,0.8375,0.7106481481481481,0.1550925925925926,0.7846645367412142,0.26171875,864,864,0.41964285714285715,0.08928571428571429,0.5108695652173914,0.29411764705882354,0.41964285714285715,0.08928571428571429,0.46078431372549017,0.136986301369863,224,224,0.9775280898876404,0.16853932584269662,0.6020761245674741,0.5555555555555556,0.9775280898876404,0.16853932584269662,0.7451820128479658,0.25862068965517243,178,178,0.9585635359116023,0.32320441988950277,0.7214137214137214,0.7452229299363057,0.9585635359116023,0.32320441988950277,0.8232502965599051,0.45086705202312133,362,362,12,0
hmm,4,usleep,0,0,0,0,0.6581782566111655,0.40842311459353575,0.6198047921734048,0.39450899397541733,0.5566379141405815,0.2551572369203752,2022-10-05 10:42:29,0.8631284916201117,0.946927374301676,0.9279279279279279,0.23873239436619717,0.8631284916201117,0.946927374301676,0.894356005788712,0.38132733408323954,358,358,0.7,0.33095238095238094,0.9046153846153846,0.9297658862876255,0.7,0.33095238095238094,0.7892617449664429,0.48814749780509215,840,840,0.42528735632183906,0.10344827586206896,0.18316831683168316,0.2903225806451613,0.42528735632183906,0.10344827586206896,0.2560553633217993,0.15254237288135594,174,174,0.39759036144578314,0.13855421686746988,0.411214953271028,0.5348837209302325,0.39759036144578314,0.13855421686746988,0.40428790199081166,0.22009569377990426,332,332,0.7130177514792899,0.4526627218934911,0.7215568862275449,0.8742857142857143,0.7130177514792899,0.4526627218934911,0.7172619047619048,0.5964912280701754,338,338,17,0
energy,0,usleep,0,0.1,0.1,"[0, 1]",0.5192507804370448,0.5244536940686785,0.501872603656168,0.5060047034404417,0.3817018094311009,0.38735844476869896,2022-10-05 10:42:29,0.3422939068100358,0.3422939068100358,0.9896373056994818,0.9896373056994818,0.34229390681003585,0.34229390681003585,0.5086551264980026,0.5086551264980026,558,558,0.6705685618729097,0.6739130434782609,0.4825511432009627,0.4837935174069628,0.6705685618729097,0.6739130434782609,0.5612316305108468,0.5632424877707897,598,598,0.3461538461538462,0.3461538461538462,0.09215017064846416,0.09712230215827339,0.34615384615384615,0.34615384615384615,0.14555256064690025,0.15168539325842698,78,78,0.6460176991150443,0.6460176991150443,0.40443213296398894,0.3989071038251366,0.6460176991150443,0.6460176991150443,0.49744463373083475,0.4932432432432432,226,226,0.5043290043290043,0.5216450216450217,0.9549180327868853,0.9563492063492064,0.5043290043290043,0.5216450216450217,0.660056657223796,0.6750700280112044,462,462,0,0
energy,0,usleep,0,0.1,0.1,"[0.25, 0.75]",0.5192507804370448,0.5312174817898023,0.501872603656168,0.5014782122118691,0.3817018094311009,0.3939535411113849,2022-10-05 10:42:29,0.3422939068100358,0.34767025089605735,0.9896373056994818,0.9847715736040609,0.34229390681003585,0.34767025089605735,0.5086551264980026,0.5139072847682119,558,558,0.6705685618729097,0.6923076923076924,0.4825511432009627,0.48994082840236686,0.6705685618729097,0.6923076923076923,0.5612316305108468,0.5738045738045738,598,598,0.3461538461538462,0.28205128205128205,0.09215017064846416,0.08764940239043825,0.34615384615384615,0.28205128205128205,0.14555256064690025,0.1337386018237082,78,78,0.6460176991150443,0.6637168141592921,0.40443213296398894,0.39893617021276595,0.6460176991150443,0.6637168141592921,0.49744463373083475,0.4983388704318936,226,226,0.5043290043290043,0.5216450216450217,0.9549180327868853,0.9525691699604744,0.5043290043290043,0.5216450216450217,0.660056657223796,0.6741258741258742,462,462,0,0
energy,0,usleep,0,0.1,0.1,"[0.5, 0.5]",0.5192507804370448,0.578563995837669,0.501872603656168,0.544852814333632,0.3817018094311009,0.4507021381695011,2022-10-05 10:42:29,0.3422939068100358,0.36379928315412186,0.9896373056994818,0.9902439024390244,0.34229390681003585,0.36379928315412186,0.5086551264980026,0.5321100917431192,558,558,0.6705685618729097,0.7591973244147158,0.4825511432009627,0.5230414746543779,0.6705685618729097,0.7591973244147158,0.5612316305108468,0.6193724420190997,598,598,0.3461538461538462,0.28205128205128205,0.09215017064846416,0.10328638497652583,0.34615384615384615,0.28205128205128205,0.14555256064690025,0.1512027491408935,78,78,0.6460176991150443,0.7477876106194691,0.40443213296398894,0.4747191011235955,0.6460176991150443,0.7477876106194691,0.49744463373083475,0.5807560137457045,226,226,0.5043290043290043,0.5714285714285714,0.9549180327868853,0.9428571428571428,0.5043290043290043,0.5714285714285714,0.660056657223796,0.7115902964959567,462,462,0,0
energy,0,usleep,0,0.1,0.1,"[0.75, 0.25]",0.5192507804370448,0.5733610822060354,0.501872603656168,0.5111444936687896,0.3817018094311009,0.4426006405685895,2022-10-05 10:42:29,0.3422939068100358,0.36379928315412186,0.9896373056994818,0.9902439024390244,0.34229390681003585,0.36379928315412186,0.5086551264980026,0.5321100917431192,558,558,0.6705685618729097,0.7876254180602007,0.4825511432009627,0.5262569832402234,0.6705685618729097,0.7876254180602007,0.5612316305108468,0.6309444072337576,598,598,0.3461538461538462,0.11538461538461539,0.09215017064846416,0.04285714285714286,0.34615384615384615,0.11538461538461539,0.14555256064690025,0.06250000000000001,78,78,0.6460176991150443,0.7477876106194691,0.40443213296398894,0.48563218390804597,0.6460176991150443,0.7477876106194691,0.49744463373083475,0.5888501742160279,226,226,0.5043290043290043,0.5411255411255411,0.9549180327868853,0.946969696969697,0.5043290043290043,0.5411255411255411,0.660056657223796,0.6887052341597797,462,462,0,0
energy,0,usleep,0,0.1,0.1,"[1, 0]",0.5192507804370448,0.5374609781477627,0.501872603656168,0.46757031260624454,0.3817018094311009,0.39040072495825784,2022-10-05 10:42:29,0.3422939068100358,0.3405017921146954,0.9896373056994818,0.9313725490196079,0.34229390681003585,0.34050179211469533,0.5086551264980026,0.49868766404199477,558,558,0.6705685618729097,0.8010033444816054,0.4825511432009627,0.5047418335089568,0.6705685618729097,0.8010033444816054,0.5612316305108468,0.6192630898513252,598,598,0.3461538461538462,0.10256410256410256,0.09215017064846416,0.05555555555555555,0.34615384615384615,0.10256410256410256,0.14555256064690025,0.07207207207207207,78,78,0.6460176991150443,0.6327433628318584,0.40443213296398894,0.3743455497382199,0.6460176991150443,0.6327433628318584,0.49744463373083475,0.4703947368421053,226,226,0.5043290043290043,0.461038961038961,0.9549180327868853,0.8765432098765432,0.5043290043290043,0.461038961038961,0.660056657223796,0.6042553191489362,462,462,0,0
energy,0,usleep,0,0.1,0.1,"[0, 1]",0.5884030418250951,0.5903041825095057,0.637232315767343,0.6385831143690051,0.4413608976174972,0.4438805171995084,2022-10-05 10:42:29,0.5049751243781095,0.509950248756219,0.9902439024390244,0.9903381642512077,0.5049751243781094,0.5099502487562189,0.6688632619439867,0.6732348111658456,402,402,0.5151228733459357,0.5151228733459358,0.725699067909454,0.7276368491321762,0.5151228733459358,0.5151228733459358,0.6025428413488115,0.6032097399003874,1058,1058,0.4066666666666667,0.3933333333333333,0.22592592592592592,0.22868217054263565,0.4066666666666667,0.3933333333333333,0.29047619047619044,0.28921568627450983,150,150,0.8354838709677419,0.8451612903225807,0.3786549707602339,0.37752161383285304,0.8354838709677419,0.8451612903225807,0.5211267605633803,0.5219123505976097,310,310,0.9239130434782609,0.9293478260869565,0.8762886597938144,0.8724489795918368,0.9239130434782609,0.9293478260869565,0.8994708994708995,0.8999999999999999,184,184,3,0
energy,0,usleep,0,0.1,0.1,"[0.25, 0.75]",0.5884030418250951,0.5964828897338403,0.637232315767343,0.6410816852987334,0.4413608976174972,0.4525125692827693,2022-10-05 10:42:29,0.5049751243781095,0.5348258706467662,0.9902439024390244,0.9907834101382489,0.5049751243781094,0.5348258706467661,0.6688632619439867,0.6946688206785138,402,402,0.5151228733459357,0.5141776937618148,0.725699067909454,0.7371273712737128,0.5151228733459358,0.5141776937618148,0.6025428413488115,0.6057906458797327,1058,1058,0.4066666666666667,0.3333333333333333,0.22592592592592592,0.2358490566037736,0.4066666666666667,0.3333333333333333,0.29047619047619044,0.27624309392265195,150,150,0.8354838709677419,0.8774193548387097,0.3786549707602339,0.3731138545953361,0.8354838709677419,0.8774193548387097,0.5211267605633803,0.5235803657362849,310,310,0.9239130434782609,0.9456521739130435,0.8762886597938144,0.8365384615384616,0.9239130434782609,0.9456521739130435,0.8994708994708995,0.8877551020408162,184,184,3,0
energy,0,usleep,0,0.1,0.1,"[0.5, 0.5]",0.5884030418250951,0.6131178707224335,0.637232315767343,0.6281140213318431,0.4413608976174972,0.46963655529584314,2022-10-05 10:42:29,0.5049751243781095,0.5522388059701494,0.9902439024390244,0.9910714285714286,0.5049751243781094,0.5522388059701493,0.6688632619439867,0.7092651757188498,402,402,0.5151228733459357,0.5519848771266541,0.725699067909454,0.7604166666666666,0.5151228733459358,0.5519848771266541,0.6025428413488115,0.6396495071193866,1058,1058,0.4066666666666667,0.18,0.22592592592592592,0.19424460431654678,0.4066666666666667,0.18,0.29047619047619044,0.18685121107266436,150,150,0.8354838709677419,0.9161290322580645,0.3786549707602339,0.376158940397351,0.8354838709677419,0.9161290322580645,0.5211267605633803,0.5333333333333333,310,310,0.9239130434782609,0.9402173913043478,0.8762886597938144,0.7935779816513762,0.9239130434782609,0.9402173913043478,0.8994708994708995,0.8606965174129354,184,184,3,0
