type,part,model,optparams,et_max,ep_max,a_max,acc,acc_opt,bal,bal_opt,coh,coh_opt,timestamp,acc-0,acc-opt-0,prec-0,prec-opt-0,rec-0,rec-opt-0,f1-0,f1-opt-0,sup-0,sup-opt-0,acc-1,acc-opt-1,prec-1,prec-opt-1,rec-1,rec-opt-1,f1-1,f1-opt-1,sup-1,sup-opt-1,acc-2,acc-opt-2,prec-2,prec-opt-2,rec-2,rec-opt-2,f1-2,f1-opt-2,sup-2,sup-opt-2,acc-3,acc-opt-3,prec-3,prec-opt-3,rec-3,rec-opt-3,f1-3,f1-opt-3,sup-3,sup-opt-3,acc-4,acc-opt-4,prec-4,prec-opt-4,rec-4,rec-opt-4,f1-4,f1-opt-4,sup-4,sup-opt-4,subject,record
hmm,4,usleep,0,0,0,0,0.703771849126035,0.6117755289788408,0.703947585226041,0.5172604680411629,0.5529736916382604,0.4165064981155019,2022-10-05 10:23:50,0.6666666666666666,0.6935483870967741,0.8920863309352518,0.37283236994219654,0.6666666666666666,0.6935483870967742,0.763076923076923,0.48496240601503765,186,186,0.47368421052631576,0.13815789473684212,0.3302752293577982,0.39622641509433965,0.47368421052631576,0.13815789473684212,0.3891891891891892,0.20487804878048782,152,152,0.8079584775086506,0.7024221453287197,0.8475499092558983,0.7777777777777778,0.8079584775086506,0.7024221453287197,0.8272807794508413,0.7381818181818183,578,578,1.0,0.4,0.19607843137254902,0.1111111111111111,1.0,0.4,0.3278688524590164,0.1739130434782609,10,10,0.5714285714285714,0.6521739130434783,0.71875,0.8076923076923077,0.5714285714285714,0.6521739130434783,0.6366782006920415,0.7216494845360825,161,161,58,1
hmm,4,usleep,0,0,0,0,0.6646808510638298,0.6391489361702127,0.668826145541171,0.5134119885964765,0.531281481188993,0.47556183412300823,2022-10-05 10:23:50,0.7681159420289855,0.8289855072463769,0.9464285714285714,0.5983263598326359,0.7681159420289855,0.8289855072463768,0.848,0.6950182260024301,345,345,0.5025641025641027,0.20000000000000004,0.3223684210526316,0.3170731707317073,0.5025641025641026,0.2,0.3927855711422845,0.24528301886792453,195,195,0.6703499079189688,0.6427255985267035,0.8708133971291866,0.828978622327791,0.6703499079189686,0.6427255985267035,0.7575442247658689,0.7240663900414938,543,543,0.8333333333333334,0.0,0.08333333333333333,0.0,0.8333333333333334,0.0,0.15151515151515152,0.0,6,6,0.5697674418604651,0.8953488372093024,0.4336283185840708,0.5032679738562091,0.5697674418604651,0.8953488372093024,0.4924623115577889,0.6443514644351465,86,86,58,2
hmm,4,usleep,0,0,0,0,0.7952522255192879,0.8330860534124629,0.7006353506314806,0.686579672219765,0.7159626707057876,0.7612743369518675,2022-10-05 10:23:50,0.9583333333333334,0.9783333333333332,0.979557069846678,0.9200626959247649,0.9583333333333334,0.9783333333333334,0.9688289806234203,0.9483037156704363,600,600,0.6315789473684211,0.2368421052631579,0.13259668508287292,0.17307692307692307,0.631578947368421,0.23684210526315788,0.2191780821917808,0.19999999999999998,38,38,0.5476190476190477,0.6349206349206349,0.7666666666666667,0.7339449541284404,0.5476190476190477,0.6349206349206349,0.6388888888888888,0.6808510638297872,252,252,0.8715277777777778,0.8298611111111112,0.8508474576271187,0.8786764705882353,0.8715277777777778,0.8298611111111112,0.8610634648370498,0.8535714285714285,288,288,0.49411764705882355,0.7529411764705882,0.8,0.7619047619047619,0.49411764705882355,0.7529411764705882,0.610909090909091,0.757396449704142,170,170,60,1
hmm,4,usleep,0,0,0,0,0.7621383030897498,0.7037763609612555,0.6327836572661908,0.5128192953171686,0.6408046812003748,0.49040123440187666,2022-10-05 10:23:50,0.9593495934959351,0.985546522131888,0.9906716417910447,0.7498281786941581,0.959349593495935,0.985546522131888,0.9747590637907297,0.8516783762685401,1107,1107,0.43946188340807174,0.0852017937219731,0.45161290322580644,0.5277777777777778,0.43946188340807174,0.08520179372197309,0.4454545454545455,0.1467181467181467,223,223,0.4090909090909091,0.21212121212121213,0.4462809917355372,0.38620689655172413,0.4090909090909091,0.21212121212121213,0.42687747035573126,0.27383863080684595,264,264,0.9744897959183674,0.9438775510204082,0.4798994974874372,0.592948717948718,0.9744897959183674,0.9438775510204082,0.6430976430976432,0.7283464566929134,196,196,0.3815261044176707,0.3373493975903614,0.8636363636363636,0.9230769230769231,0.3815261044176707,0.3373493975903614,0.5292479108635098,0.49411764705882355,249,249,60,2
hmm,4,usleep,0,0,0,0,0.5605326876513317,0.513317191283293,0.4899602599842033,0.37080530362471514,0.4144157911928399,0.2502794078134841,2022-10-05 10:23:50,0.9636363636363636,0.9762237762237762,0.9089709762532981,0.5688671556642216,0.9636363636363636,0.9762237762237762,0.9355057705363206,0.7188465499485067,715,715,0.2682926829268293,0.08130081300813008,0.20496894409937888,0.2,0.2682926829268293,0.08130081300813008,0.2323943661971831,0.11560693641618498,123,123,0.2391304347826087,0.21376811594202902,0.5739130434782609,0.36875,0.2391304347826087,0.213768115942029,0.3375959079283888,0.27064220183486243,276,276,0.9712230215827338,0.5827338129496403,0.22058823529411764,0.3767441860465116,0.9712230215827338,0.5827338129496403,0.3595206391478029,0.4576271186440678,139,139,0.007518796992481203,0.0,0.5,0.0,0.007518796992481203,0.0,0.014814814814814812,0.0,399,399,61,1
hmm,4,usleep,0,0,0,0,0.5377358490566038,0.46226415094339623,0.572206263440472,0.5331616356721909,0.39307469481379176,0.29323744508026817,2022-10-05 10:23:50,0.6456310679611651,0.8640776699029127,0.9300699300699301,0.43309002433090027,0.6456310679611651,0.8640776699029126,0.7621776504297995,0.5769854132901135,206,206,0.41666666666666674,0.21875,0.19047619047619047,0.22105263157894736,0.4166666666666667,0.21875,0.261437908496732,0.21989528795811517,96,96,0.5991649269311065,0.38204592901878914,0.7302798982188295,0.5736677115987461,0.5991649269311065,0.38204592901878914,0.658256880733945,0.45864661654135336,479,479,0.9846153846153847,1.0,0.256,0.3439153439153439,0.9846153846153847,1.0,0.4063492063492064,0.5118110236220472,65,65,0.2149532710280374,0.20093457943925236,0.71875,0.9347826086956522,0.21495327102803738,0.20093457943925233,0.33093525179856115,0.33076923076923076,214,214,61,2
hmm,4,usleep,0,0,0,0,0.46846846846846846,0.3991683991683992,0.531238055787224,0.33717955519823045,0.29872541726807433,0.19028809897650234,2022-10-05 10:23:50,0.7212121212121212,0.8818181818181818,0.9754098360655737,0.3236929922135706,0.7212121212121212,0.8818181818181818,0.8292682926829269,0.4735557363710333,330,330,0.5543478260869565,0.213768115942029,0.23323170731707318,0.213768115942029,0.5543478260869565,0.213768115942029,0.3283261802575107,0.213768115942029,276,276,0.3275167785234899,0.2697986577181208,0.7845659163987139,0.9348837209302325,0.3275167785234899,0.2697986577181208,0.4621212121212121,0.41874999999999996,745,745,0.6428571428571429,0.0,0.0782608695652174,0.0,0.6428571428571429,0.0,0.13953488372093026,0.0,14,14,0.4102564102564103,0.32051282051282054,0.27350427350427353,0.4716981132075472,0.41025641025641024,0.32051282051282054,0.3282051282051282,0.38167938931297707,78,78,62,1
hmm,4,usleep,0,0,0,0,0.75973669775096,0.7174986286341196,0.6078407108324645,0.5446508375237575,0.6283453498601304,0.5130226987561096,2022-10-05 10:23:50,0.9859611231101513,0.9913606911447084,0.9335378323108384,0.7007633587786259,0.9859611231101512,0.9913606911447084,0.9590336134453782,0.8211091234347048,926,926,0.7060518731988472,0.16426512968299714,0.49,0.48717948717948717,0.7060518731988472,0.1642651296829971,0.5785123966942148,0.24568965517241376,347,347,0.4037122969837587,0.6589327146171694,0.87,0.9044585987261147,0.4037122969837587,0.6589327146171694,0.5515055467511887,0.7624161073825504,431,431,0.5,0.5,0.03125,0.07407407407407407,0.5,0.5,0.058823529411764705,0.12903225806451613,4,4,0.4434782608695652,0.40869565217391307,0.6296296296296297,0.8545454545454545,0.4434782608695652,0.40869565217391307,0.520408163265306,0.5529411764705883,115,115,62,2
hmm,4,usleep,0,0,0,0,0.736426456071076,0.6880552813425469,0.6180294549090871,0.5147477070446637,0.5679408055373405,0.4389112591359783,2022-10-05 10:23:50,0.974050046339203,0.9925857275254866,0.8421474358974359,0.6950032446463336,0.974050046339203,0.9925857275254866,0.903308981521272,0.8175572519083969,1079,1079,0.4533333333333333,0.31733333333333336,0.4166666666666667,0.5776699029126213,0.4533333333333333,0.31733333333333336,0.4342273307790549,0.40963855421686746,375,375,0.4786729857819905,0.3933649289099526,0.9483568075117371,0.9021739130434783,0.4786729857819905,0.3933649289099526,0.6362204724409449,0.5478547854785479,422,422,0.875,0.825,0.40229885057471265,0.4230769230769231,0.875,0.825,0.5511811023622047,0.559322033898305,40,40,0.3090909090909091,0.045454545454545456,0.4857142857142857,0.29411764705882354,0.3090909090909091,0.045454545454545456,0.3777777777777777,0.07874015748031496,110,110,66,1
hmm,4,usleep,0,0,0,0,0.7662988966900702,0.7191574724172518,0.6506750322437861,0.5375723157332254,0.6551938338888974,0.5300755993152125,2022-10-05 10:23:50,0.9341199606686332,0.9655850540806293,0.9733606557377049,0.7095375722543352,0.9341199606686332,0.9655850540806293,0.9533366783743101,0.8179925031236984,1017,1017,0.7829787234042553,0.4085106382978723,0.34011090573012936,0.5217391304347826,0.7829787234042553,0.4085106382978723,0.4742268041237112,0.4582338902147971,235,235,0.6521739130434783,0.5579710144927537,0.8571428571428571,0.791095890410959,0.6521739130434783,0.5579710144927537,0.7407407407407407,0.6543909348441928,414,414,0.5641025641025641,0.3717948717948718,0.8,0.9354838709677419,0.5641025641025641,0.3717948717948718,0.6616541353383458,0.5321100917431193,78,78,0.32,0.384,0.7476635514018691,0.9320388349514563,0.32,0.384,0.4481792717086835,0.5439093484419264,250,250,66,2
hmm,4,usleep,0,0,0,0,0.6840199185151652,0.6604798551380715,0.55310128253868,0.4611758700387021,0.5138754719741319,0.38423874179914164,2022-10-05 10:23:50,0.9421824104234527,0.9462540716612378,0.9771959459459459,0.7137592137592138,0.9421824104234527,0.9462540716612378,0.9593698175787728,0.8137254901960785,1228,1228,0.7784810126582279,0.39873417721518994,0.17446808510638298,0.20388349514563106,0.7784810126582279,0.3987341772151899,0.28505214368482035,0.2698072805139186,158,158,0.3180327868852459,0.32131147540983607,0.919431279620853,0.9032258064516129,0.3180327868852459,0.32131147540983607,0.4725943970767357,0.4740024183796856,610,610,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.17370892018779344,0.1784037558685446,0.5692307692307692,0.926829268292683,0.17370892018779344,0.1784037558685446,0.26618705035971224,0.2992125984251968,213,213,74,1
hmm,4,usleep,0,0,0,0,0.5330188679245284,0.5330188679245284,0.5318915026946136,0.5225142562873423,0.3882262408618701,0.3752031750681417,2022-10-05 10:23:50,0.8459016393442623,0.9245901639344263,0.8295819935691319,0.5606361829025845,0.8459016393442623,0.9245901639344263,0.8376623376623377,0.6980198019801981,305,305,0.7391304347826086,0.5700483091787439,0.2849162011173184,0.3105263157894737,0.7391304347826086,0.5700483091787439,0.4112903225806451,0.40204429301533223,207,207,0.31176470588235294,0.31176470588235294,0.8617886178861789,0.9380530973451328,0.31176470588235294,0.31176470588235294,0.45788336933045354,0.467991169977925,340,340,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.23076923076923078,0.28365384615384615,0.5517241379310345,0.921875,0.23076923076923078,0.28365384615384615,0.3254237288135593,0.43382352941176466,208,208,74,2
energy,0,usleep,0,0.1,0.1,"[0, 1]",0.8434886499402628,0.8446833930704899,0.8091495706692108,0.8107495706692107,0.7976391511131535,0.7991590558389876,2022-10-05 10:23:52,0.7934782608695652,0.7934782608695652,0.9864864864864865,0.9864864864864865,0.7934782608695652,0.7934782608695652,0.8795180722891566,0.8795180722891566,184,184,0.5517241379310345,0.5517241379310345,0.42105263157894735,0.4266666666666667,0.5517241379310345,0.5517241379310345,0.47761194029850745,0.481203007518797,58,58,0.836,0.836,0.8893617021276595,0.8893617021276595,0.836,0.836,0.8618556701030927,0.8618556701030927,250,250,0.9045454545454545,0.9045454545454545,0.8963963963963963,0.8963963963963963,0.9045454545454545,0.9045454545454545,0.9004524886877828,0.9004524886877828,220,220,0.96,0.968,0.7692307692307693,0.7707006369426752,0.96,0.968,0.8540925266903916,0.8581560283687943,125,125,0,1
energy,0,usleep,0,0.1,0.1,"[0.25, 0.75]",0.8434886499402628,0.8482676224611708,0.8091495706692108,0.7985247376311844,0.7976391511131535,0.8029047258810964,2022-10-05 10:23:52,0.7934782608695652,0.8043478260869565,0.9864864864864865,0.9801324503311258,0.7934782608695652,0.8043478260869565,0.8795180722891566,0.8835820895522387,184,184,0.5517241379310345,0.4482758620689655,0.42105263157894735,0.40625,0.5517241379310345,0.4482758620689655,0.47761194029850745,0.4262295081967213,58,58,0.836,0.864,0.8893617021276595,0.8709677419354839,0.836,0.864,0.8618556701030927,0.8674698795180723,250,250,0.9045454545454545,0.9,0.8963963963963963,0.8959276018099548,0.9045454545454545,0.9,0.9004524886877828,0.8979591836734694,220,220,0.96,0.976,0.7692307692307693,0.7973856209150327,0.96,0.976,0.8540925266903916,0.8776978417266187,125,125,0,1
energy,0,usleep,0,0.1,0.1,"[0.5, 0.5]",0.8434886499402628,0.8458781362007168,0.8091495706692108,0.8131574758075508,0.7976391511131535,0.8000262994132639,2022-10-05 10:23:52,0.7934782608695652,0.782608695652174,0.9864864864864865,0.9863013698630136,0.7934782608695652,0.782608695652174,0.8795180722891566,0.8727272727272728,184,184,0.5517241379310345,0.5517241379310346,0.42105263157894735,0.4383561643835616,0.5517241379310345,0.5517241379310345,0.47761194029850745,0.48854961832061067,58,58,0.836,0.844,0.8893617021276595,0.8612244897959184,0.836,0.844,0.8618556701030927,0.8525252525252526,250,250,0.9045454545454545,0.8954545454545455,0.8963963963963963,0.8640350877192983,0.9045454545454545,0.8954545454545455,0.9004524886877828,0.8794642857142857,220,220,0.96,0.992,0.7692307692307693,0.8551724137931035,0.96,0.992,0.8540925266903916,0.9185185185185186,125,125,0,1
energy,0,usleep,0,0.1,0.1,"[0.75, 0.25]",0.8434886499402628,0.8267622461170848,0.8091495706692108,0.7565668801962655,0.7976391511131535,0.7736715687554314,2022-10-05 10:23:52,0.7934782608695652,0.782608695652174,0.9864864864864865,0.9795918367346939,0.7934782608695652,0.782608695652174,0.8795180722891566,0.8700906344410876,184,184,0.5517241379310345,0.27586206896551724,0.42105263157894735,0.32653061224489793,0.5517241379310345,0.27586206896551724,0.47761194029850745,0.2990654205607476,58,58,0.836,0.896,0.8893617021276595,0.8057553956834532,0.836,0.896,0.8618556701030927,0.8484848484848485,250,250,0.9045454545454545,0.8363636363636363,0.8963963963963963,0.8932038834951457,0.9045454545454545,0.8363636363636363,0.9004524886877828,0.8638497652582159,220,220,0.96,0.992,0.7692307692307693,0.7898089171974523,0.96,0.992,0.8540925266903916,0.8794326241134751,125,125,0,1
energy,0,usleep,0,0.1,0.1,"[1, 0]",0.8434886499402628,0.7455197132616488,0.8091495706692108,0.6921544500477035,0.7976391511131535,0.6702969308271011,2022-10-05 10:23:52,0.7934782608695652,0.8152173913043478,0.9864864864864865,0.9036144578313253,0.7934782608695652,0.8152173913043478,0.8795180722891566,0.8571428571428571,184,184,0.5517241379310345,0.3448275862068966,0.42105263157894735,0.2631578947368421,0.5517241379310345,0.3448275862068966,0.47761194029850745,0.2985074626865672,58,58,0.836,0.668,0.8893617021276595,0.73568281938326,0.836,0.668,0.8618556701030927,0.70020964360587,250,250,0.9045454545454545,0.8727272727272728,0.8963963963963963,0.8240343347639485,0.9045454545454545,0.8727272727272727,0.9004524886877828,0.8476821192052979,220,220,0.96,0.76,0.7692307692307693,0.7037037037037037,0.96,0.76,0.8540925266903916,0.7307692307692308,125,125,0,1
energy,0,usleep,0,0.1,0.1,"[0, 1]",0.8467741935483871,0.8467741935483871,0.7379582968947135,0.7379582968947135,0.7970032783955647,0.7969695873557617,2022-10-05 10:23:52,0.75,0.75,0.9923076923076923,0.9923076923076923,0.75,0.75,0.8543046357615894,0.8543046357615894,172,172,0.2033898305084746,0.2033898305084746,0.18461538461538463,0.1875,0.2033898305084746,0.2033898305084746,0.19354838709677422,0.1951219512195122,59,59,0.8739946380697051,0.8739946380697051,0.9055555555555556,0.9055555555555556,0.8739946380697051,0.8739946380697051,0.8894952251023193,0.8894952251023193,373,373,0.9461279461279462,0.9461279461279462,0.9493243243243243,0.9493243243243243,0.9461279461279462,0.9461279461279462,0.9477234401349072,0.9477234401349072,297,297,0.9162790697674419,0.9162790697674419,0.7433962264150943,0.7406015037593985,0.9162790697674419,0.9162790697674419,0.8208333333333333,0.8191268191268192,215,215,0,2
energy,0,usleep,0,0.1,0.1,"[0.25, 0.75]",0.8467741935483871,0.8646953405017921,0.7379582968947135,0.7574513337501753,0.7970032783955647,0.8201678842866198,2022-10-05 10:23:52,0.75,0.7732558139534884,0.9923076923076923,0.9925373134328358,0.75,0.7732558139534884,0.8543046357615894,0.8692810457516341,172,172,0.2033898305084746,0.22033898305084745,0.18461538461538463,0.2653061224489796,0.2033898305084746,0.22033898305084745,0.19354838709677422,0.24074074074074076,59,59,0.8739946380697051,0.8927613941018767,0.9055555555555556,0.9073569482288828,0.8739946380697051,0.8927613941018767,0.8894952251023193,0.8999999999999999,373,373,0.9461279461279462,0.9427609427609428,0.9493243243243243,0.9621993127147767,0.9461279461279462,0.9427609427609428,0.9477234401349072,0.9523809523809524,297,297,0.9162790697674419,0.958139534883721,0.7433962264150943,0.7490909090909091,0.9162790697674419,0.958139534883721,0.8208333333333333,0.8408163265306124,215,215,0,2
energy,0,usleep,0,0.1,0.1,"[0.5, 0.5]",0.8467741935483871,0.8566308243727598,0.7379582968947135,0.745087086295465,0.7970032783955647,0.808997321512618,2022-10-05 10:23:52,0.75,0.7383720930232559,0.9923076923076923,0.9921875,0.75,0.7383720930232558,0.8543046357615894,0.8466666666666667,172,172,0.2033898305084746,0.2033898305084746,0.18461538461538463,0.2608695652173913,0.2033898305084746,0.2033898305084746,0.19354838709677422,0.2285714285714286,59,59,0.8739946380697051,0.8954423592493298,0.9055555555555556,0.8835978835978836,0.8739946380697051,0.8954423592493298,0.8894952251023193,0.88948069241012,373,373,0.9461279461279462,0.9393939393939394,0.9493243243243243,0.96875,0.9461279461279462,0.9393939393939394,0.9477234401349072,0.9538461538461539,297,297,0.9162790697674419,0.9488372093023256,0.7433962264150943,0.7391304347826086,0.9162790697674419,0.9488372093023256,0.8208333333333333,0.8309572301425663,215,215,0,2
energy,0,usleep,0,0.1,0.1,"[0.75, 0.25]",0.8467741935483871,0.8602150537634409,0.7379582968947135,0.7339600241873196,0.7970032783955647,0.8129872138751422,2022-10-05 10:23:52,0.75,0.7558139534883721,0.9923076923076923,0.9923664122137404,0.75,0.7558139534883721,0.8543046357615894,0.858085808580858,172,172,0.2033898305084746,0.1016949152542373,0.18461538461538463,0.21428571428571427,0.2033898305084746,0.1016949152542373,0.19354838709677422,0.13793103448275865,59,59,0.8739946380697051,0.900804289544236,0.9055555555555556,0.8637532133676092,0.8739946380697051,0.900804289544236,0.8894952251023193,0.8818897637795275,373,373,0.9461279461279462,0.9393939393939394,0.9493243243243243,0.9893617021276596,0.9461279461279462,0.9393939393939394,0.9477234401349072,0.9637305699481866,297,297,0.9162790697674419,0.9720930232558139,0.7433962264150943,0.7307692307692307,0.9162790697674419,0.9720930232558139,0.8208333333333333,0.8343313373253493,215,215,0,2
energy,0,usleep,0,0.1,0.1,"[1, 0]",0.8467741935483871,0.771505376344086,0.7379582968947135,0.6620157862086697,0.7970032783955647,0.6937194074571542,2022-10-05 10:23:52,0.75,0.7034883720930233,0.9923076923076923,0.9453125,0.75,0.7034883720930233,0.8543046357615894,0.8066666666666668,172,172,0.2033898305084746,0.08474576271186442,0.18461538461538463,0.18518518518518517,0.2033898305084746,0.0847457627118644,0.19354838709677422,0.11627906976744184,59,59,0.8739946380697051,0.7694369973190348,0.9055555555555556,0.7192982456140351,0.8739946380697051,0.7694369973190348,0.8894952251023193,0.7435233160621763,373,373,0.9461279461279462,0.8686868686868687,0.9493243243243243,0.9181494661921709,0.9461279461279462,0.8686868686868687,0.9477234401349072,0.8927335640138409,297,297,0.9162790697674419,0.8837209302325582,0.7433962264150943,0.6761565836298933,0.9162790697674419,0.8837209302325582,0.8208333333333333,0.7661290322580646,215,215,0,2
energy,0,usleep,0,0.1,0.1,"[0, 1]",0.8196286472148541,0.8196286472148541,0.8362043127184888,0.8362043127184888,0.7429863285623102,0.7429863285623102,2022-10-05 10:23:52,0.8791946308724833,0.8791946308724833,0.9924242424242424,0.9924242424242424,0.8791946308724832,0.8791946308724832,0.9323843416370107,0.9323843416370107,149,149,0.7894736842105263,0.7894736842105263,0.189873417721519,0.189873417721519,0.7894736842105263,0.7894736842105263,0.30612244897959184,0.30612244897959184,19,19,0.7718360071301248,0.7718360071301248,0.9002079002079002,0.9002079002079002,0.7718360071301248,0.7718360071301248,0.8310940499040306,0.8310940499040306,561,561,0.9,0.9,0.8315217391304348,0.8315217391304348,0.9,0.9,0.864406779661017,0.864406779661017,170,170,0.8405172413793104,0.8405172413793104,0.7647058823529411,0.7647058823529411,0.8405172413793104,0.8405172413793104,0.8008213552361395,0.8008213552361395,232,232,9,1
energy,0,usleep,0,0.1,0.1,"[0.25, 0.75]",0.8196286472148541,0.8364279398762158,0.8362043127184888,0.8561304175414148,0.7429863285623102,0.7641221219144849,2022-10-05 10:23:52,0.8791946308724833,0.8926174496644296,0.9924242424242424,0.9925373134328358,0.8791946308724832,0.8926174496644296,0.9323843416370107,0.9399293286219081,149,149,0.7894736842105263,0.8421052631578948,0.189873417721519,0.27586206896551724,0.7894736842105263,0.8421052631578947,0.30612244897959184,0.41558441558441556,19,19,0.7718360071301248,0.7967914438502675,0.9002079002079002,0.8957915831663327,0.7718360071301248,0.7967914438502673,0.8310940499040306,0.8433962264150944,561,561,0.9,0.9,0.8315217391304348,0.864406779661017,0.9,0.9,0.864406779661017,0.8818443804034583,170,170,0.8405172413793104,0.8491379310344828,0.7647058823529411,0.7490494296577946,0.8405172413793104,0.8491379310344828,0.8008213552361395,0.7959595959595959,232,232,9,1
energy,0,usleep,0,0.1,0.1,"[0.5, 0.5]",0.8196286472148541,0.847922192749779,0.8362043127184888,0.8649957677938458,0.7429863285623102,0.7770547415349176,2022-10-05 10:23:52,0.8791946308724833,0.912751677852349,0.9924242424242424,0.9927007299270073,0.8791946308724832,0.912751677852349,0.9323843416370107,0.951048951048951,149,149,0.7894736842105263,0.8947368421052632,0.189873417721519,0.37777777777777777,0.7894736842105263,0.8947368421052632,0.30612244897959184,0.53125,19,19,0.7718360071301248,0.8342245989304813,0.9002079002079002,0.8796992481203008,0.7718360071301248,0.8342245989304813,0.8310940499040306,0.8563586459286368,561,561,0.9,0.8470588235294118,0.8315217391304348,0.9056603773584906,0.9,0.8470588235294118,0.864406779661017,0.8753799392097265,170,170,0.8405172413793104,0.8362068965517241,0.7647058823529411,0.751937984496124,0.8405172413793104,0.8362068965517241,0.8008213552361395,0.7918367346938775,232,232,9,1
energy,0,usleep,0,0.1,0.1,"[0.75, 0.25]",0.8196286472148541,0.8355437665782494,0.8362043127184888,0.8084240449755686,0.7429863285623102,0.754921583201493,2022-10-05 10:23:52,0.8791946308724833,0.9261744966442953,0.9924242424242424,0.9928057553956835,0.8791946308724832,0.9261744966442953,0.9323843416370107,0.9583333333333334,149,149,0.7894736842105263,0.6842105263157895,0.189873417721519,0.4642857142857143,0.7894736842105263,0.6842105263157895,0.30612244897959184,0.5531914893617021,19,19,0.7718360071301248,0.8449197860962567,0.9002079002079002,0.8434163701067615,0.7718360071301248,0.8449197860962567,0.8310940499040306,0.8441674087266252,561,561,0.9,0.7764705882352941,0.8315217391304348,0.9103448275862069,0.9,0.7764705882352941,0.864406779661017,0.8380952380952382,170,170,0.8405172413793104,0.8103448275862069,0.7647058823529411,0.7315175097276264,0.8405172413793104,0.8103448275862069,0.8008213552361395,0.7689161554192229,232,232,9,1
energy,0,usleep,0,0.1,0.1,"[1, 0]",0.8196286472148541,0.74447391688771,0.8362043127184888,0.6859285806608122,0.7429863285623102,0.6251105368737248,2022-10-05 10:23:52,0.8791946308724833,0.8926174496644296,0.9924242424242424,0.9637681159420289,0.8791946308724832,0.8926174496644296,0.9323843416370107,0.9268292682926829,149,149,0.7894736842105263,0.3684210526315789,0.189873417721519,0.18421052631578946,0.7894736842105263,0.3684210526315789,0.30612244897959184,0.24561403508771928,19,19,0.7718360071301248,0.7397504456327986,0.9002079002079002,0.7889733840304183,0.7718360071301248,0.7397504456327986,0.8310940499040306,0.7635694572217111,561,561,0.9,0.7176470588235294,0.8315217391304348,0.8776978417266187,0.9,0.7176470588235294,0.864406779661017,0.7896440129449838,170,170,0.8405172413793104,0.7112068965517241,0.7647058823529411,0.5689655172413793,0.8405172413793104,0.7112068965517241,0.8008213552361395,0.632183908045977,232,232,9,1
energy,0,usleep,0,0.1,0.1,"[0, 1]",0.8315217391304348,0.8306159420289855,0.8127558692174672,0.8123652442174671,0.7652170333816595,0.7640710227954512,2022-10-05 10:23:52,0.8920863309352518,0.8920863309352518,0.9393939393939394,0.9393939393939394,0.8920863309352518,0.8920863309352518,0.915129151291513,0.915129151291513,139,139,0.4691358024691358,0.4691358024691358,0.48717948717948717,0.4810126582278481,0.4691358024691358,0.4691358024691358,0.4779874213836478,0.475,81,81,0.794921875,0.79296875,0.9553990610328639,0.9552941176470588,0.794921875,0.79296875,0.8678038379530917,0.8665955176093917,512,512,0.9906542056074766,0.9906542056074766,0.7412587412587412,0.7412587412587412,0.9906542056074766,0.9906542056074766,0.848,0.848,107,107,0.9169811320754717,0.9169811320754717,0.7476923076923077,0.7476923076923077,0.9169811320754717,0.9169811320754717,0.823728813559322,0.823728813559322,265,265,9,2
energy,0,usleep,0,0.1,0.1,"[0.25, 0.75]",0.8315217391304348,0.8469202898550725,0.8127558692174672,0.8151951407045761,0.7652170333816595,0.7846147097292561,2022-10-05 10:23:52,0.8920863309352518,0.8920863309352518,0.9393939393939394,0.9538461538461539,0.8920863309352518,0.8920863309352518,0.915129151291513,0.9219330855018588,139,139,0.4691358024691358,0.4444444444444444,0.48717948717948717,0.5901639344262295,0.4691358024691358,0.4444444444444444,0.4779874213836478,0.5070422535211268,81,81,0.794921875,0.8203125,0.9553990610328639,0.9480812641083521,0.794921875,0.8203125,0.8678038379530917,0.8795811518324608,512,512,0.9906542056074766,0.9719626168224299,0.7412587412587412,0.7536231884057971,0.9906542056074766,0.9719626168224299,0.848,0.8489795918367347,107,107,0.9169811320754717,0.9471698113207547,0.7476923076923077,0.7560240963855421,0.9169811320754717,0.9471698113207547,0.823728813559322,0.8408710217755443,265,265,9,2
energy,0,usleep,0,0.1,0.1,"[0.5, 0.5]",0.8315217391304348,0.8523550724637681,0.8127558692174672,0.7907126752872864,0.7652170333816595,0.7890914801874773,2022-10-05 10:23:52,0.8920863309352518,0.8848920863309353,0.9393939393939394,0.9761904761904762,0.8920863309352518,0.8848920863309353,0.915129151291513,0.9283018867924528,139,139,0.4691358024691358,0.2716049382716049,0.48717948717948717,0.6470588235294118,0.4691358024691358,0.2716049382716049,0.4779874213836478,0.3826086956521739,81,81,0.794921875,0.85546875,0.9553990610328639,0.9299363057324841,0.794921875,0.85546875,0.8678038379530917,0.8911495422177008,512,512,0.9906542056074766,0.9906542056074766,0.7412587412587412,0.7910447761194029,0.9906542056074766,0.9906542056074766,0.848,0.8796680497925311,107,107,0.9169811320754717,0.9509433962264151,0.7476923076923077,0.7433628318584071,0.9169811320754717,0.9509433962264151,0.823728813559322,0.8344370860927153,265,265,9,2
